race_id,driver_id,constructor_id,position,constructor_ref,name_x_x,nationality_x,driver_ref,code,name_y_x,dob,nationality_y,round,circuit_id,name_x_y,race_year,circuit_ref,name_y_y,location,country,latitude,longitude,altitude,grid_y,position_order,points_y,laps_y,stop,lap,time,milliseconds_y
100,2.0,17.0,17.0,jordan,Jordan,Irish,heidfeld,HEI,Nick Heidfeld,1977-05-10,German,11,9,British Grand Prix,2004,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,15.0,15.0,0.0,59.0,,,,
100,46.0,18.0,18.0,minardi,Minardi,Italian,bruni,\N,Gianmaria Bruni,1981-05-30,Italian,11,9,British Grand Prix,2004,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,18.0,16.0,0.0,56.0,,,,
100,47.0,18.0,19.0,minardi,Minardi,Italian,baumgartner,\N,Zsolt Baumgartner,1981-01-01,Hungarian,11,9,British Grand Prix,2004,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,19.0,19.0,0.0,29.0,,,,
100,21.0,15.0,20.0,sauber,Sauber,Swiss,fisichella,FIS,Giancarlo Fisichella,1973-01-14,Italian,11,9,British Grand Prix,2004,silverstone,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,20.0,6.0,3.0,60.0,,,,
101,30.0,6.0,1.0,ferrari,Ferrari,Italian,michael_schumacher,MSC,Michael Schumacher,1969-01-03,German,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,1.0,1.0,10.0,66.0,,,,
101,31.0,3.0,2.0,williams,Williams,British,montoya,MON,Juan Pablo Montoya,1975-09-20,Colombian,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,2.0,5.0,4.0,66.0,,,,
101,18.0,16.0,3.0,bar,BAR,British,button,BUT,Jenson Button,1980-01-19,British,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,13.0,2.0,8.0,66.0,,,,
101,8.0,1.0,4.0,mclaren,McLaren,British,raikkonen,RAI,Kimi Räikkönen,1979-10-17,Finnish,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,3.0,20.0,0.0,13.0,,,,
101,14.0,1.0,5.0,mclaren,McLaren,British,coulthard,COU,David Coulthard,1971-03-27,British,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,4.0,4.0,5.0,66.0,,,,
101,4.0,4.0,6.0,renault,Renault,French,alonso,ALO,Fernando Alonso,1981-07-29,Spanish,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,5.0,3.0,6.0,66.0,,,,
101,15.0,4.0,7.0,renault,Renault,French,trulli,TRU,Jarno Trulli,1974-07-13,Italian,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,6.0,11.0,0.0,66.0,,,,
101,22.0,6.0,8.0,ferrari,Ferrari,Italian,barrichello,BAR,Rubens Barrichello,1972-05-23,Brazilian,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,7.0,12.0,0.0,66.0,,,,
101,11.0,16.0,9.0,bar,BAR,British,sato,SAT,Takuma Sato,1977-01-28,Japanese,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,8.0,8.0,1.0,66.0,,,,
101,44.0,7.0,10.0,toyota,Toyota,Japanese,panis,\N,Olivier Panis,1966-09-02,French,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,9.0,14.0,0.0,65.0,,,,
101,42.0,3.0,11.0,williams,Williams,British,pizzonia,PIZ,Antônio Pizzonia,1980-09-11,Brazilian,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,10.0,7.0,2.0,66.0,,,,
101,17.0,19.0,12.0,jaguar,Jaguar,British,webber,WEB,Mark Webber,1976-08-27,Australian,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,11.0,6.0,3.0,66.0,,,,
101,32.0,19.0,13.0,jaguar,Jaguar,British,klien,KLI,Christian Klien,1983-02-07,Austrian,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,12.0,10.0,0.0,66.0,,,,
101,21.0,15.0,14.0,sauber,Sauber,Swiss,fisichella,FIS,Giancarlo Fisichella,1973-01-14,Italian,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,14.0,9.0,0.0,66.0,,,,
101,43.0,7.0,15.0,toyota,Toyota,Japanese,matta,\N,Cristiano da Matta,1973-09-19,Brazilian,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,15.0,19.0,0.0,38.0,,,,
101,13.0,15.0,16.0,sauber,Sauber,Swiss,massa,MAS,Felipe Massa,1981-04-25,Brazilian,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,16.0,13.0,0.0,65.0,,,,
101,45.0,17.0,17.0,jordan,Jordan,Irish,pantano,\N,Giorgio Pantano,1979-02-04,Italian,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,17.0,15.0,0.0,63.0,,,,
101,2.0,17.0,18.0,jordan,Jordan,Irish,heidfeld,HEI,Nick Heidfeld,1977-05-10,German,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,18.0,18.0,0.0,42.0,,,,
101,46.0,18.0,19.0,minardi,Minardi,Italian,bruni,\N,Gianmaria Bruni,1981-05-30,Italian,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,19.0,17.0,0.0,62.0,,,,
101,47.0,18.0,20.0,minardi,Minardi,Italian,baumgartner,\N,Zsolt Baumgartner,1981-01-01,Hungarian,12,10,German Grand Prix,2004,hockenheimring,Hockenheimring,Hockenheim,Germany,49.3278,8.56583,103,20.0,16.0,0.0,62.0,,,,
102,30.0,6.0,1.0,ferrari,Ferrari,Italian,michael_schumacher,MSC,Michael Schumacher,1969-01-03,German,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,1.0,1.0,10.0,70.0,,,,
102,22.0,6.0,2.0,ferrari,Ferrari,Italian,barrichello,BAR,Rubens Barrichello,1972-05-23,Brazilian,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,2.0,2.0,8.0,70.0,,,,
102,11.0,16.0,3.0,bar,BAR,British,sato,SAT,Takuma Sato,1977-01-28,Japanese,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,3.0,6.0,3.0,69.0,,,,
102,18.0,16.0,4.0,bar,BAR,British,button,BUT,Jenson Button,1980-01-19,British,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,4.0,5.0,4.0,70.0,,,,
102,4.0,4.0,5.0,renault,Renault,French,alonso,ALO,Fernando Alonso,1981-07-29,Spanish,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,5.0,3.0,6.0,70.0,,,,
102,42.0,3.0,6.0,williams,Williams,British,pizzonia,PIZ,Antônio Pizzonia,1980-09-11,Brazilian,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,6.0,7.0,2.0,69.0,,,,
102,31.0,3.0,7.0,williams,Williams,British,montoya,MON,Juan Pablo Montoya,1975-09-20,Colombian,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,7.0,4.0,5.0,70.0,,,,
102,21.0,15.0,8.0,sauber,Sauber,Swiss,fisichella,FIS,Giancarlo Fisichella,1973-01-14,Italian,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,8.0,8.0,1.0,69.0,,,,
102,15.0,4.0,9.0,renault,Renault,French,trulli,TRU,Jarno Trulli,1974-07-13,Italian,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,9.0,17.0,0.0,41.0,,,,
102,8.0,1.0,10.0,mclaren,McLaren,British,raikkonen,RAI,Kimi Räikkönen,1979-10-17,Finnish,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,10.0,20.0,0.0,13.0,,,,
102,17.0,19.0,11.0,jaguar,Jaguar,British,webber,WEB,Mark Webber,1976-08-27,Australian,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,11.0,10.0,0.0,69.0,,,,
102,14.0,1.0,12.0,mclaren,McLaren,British,coulthard,COU,David Coulthard,1971-03-27,British,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,12.0,9.0,0.0,69.0,,,,
102,44.0,7.0,13.0,toyota,Toyota,Japanese,panis,\N,Olivier Panis,1966-09-02,French,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,13.0,11.0,0.0,69.0,,,,
102,32.0,19.0,14.0,jaguar,Jaguar,British,klien,KLI,Christian Klien,1983-02-07,Austrian,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,14.0,13.0,0.0,68.0,,,,
102,41.0,7.0,15.0,toyota,Toyota,Japanese,zonta,ZON,Ricardo Zonta,1976-03-23,Brazilian,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,15.0,18.0,0.0,31.0,,,,
102,2.0,17.0,16.0,jordan,Jordan,Irish,heidfeld,HEI,Nick Heidfeld,1977-05-10,German,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,16.0,12.0,0.0,68.0,,,,
102,45.0,17.0,17.0,jordan,Jordan,Irish,pantano,\N,Giorgio Pantano,1979-02-04,Italian,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,17.0,16.0,0.0,48.0,,,,
102,47.0,18.0,18.0,minardi,Minardi,Italian,baumgartner,\N,Zsolt Baumgartner,1981-01-01,Hungarian,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,18.0,15.0,0.0,65.0,,,,
102,46.0,18.0,19.0,minardi,Minardi,Italian,bruni,\N,Gianmaria Bruni,1981-05-30,Italian,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,19.0,14.0,0.0,66.0,,,,
102,13.0,15.0,20.0,sauber,Sauber,Swiss,massa,MAS,Felipe Massa,1981-04-25,Brazilian,13,11,Hungarian Grand Prix,2004,hungaroring,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,20.0,19.0,0.0,21.0,,,,
103,15.0,4.0,1.0,renault,Renault,French,trulli,TRU,Jarno Trulli,1974-07-13,Italian,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,1.0,9.0,0.0,44.0,,,,
103,30.0,6.0,2.0,ferrari,Ferrari,Italian,michael_schumacher,MSC,Michael Schumacher,1969-01-03,German,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,2.0,2.0,8.0,44.0,,,,
103,4.0,4.0,3.0,renault,Renault,French,alonso,ALO,Fernando Alonso,1981-07-29,Spanish,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,3.0,16.0,0.0,11.0,,,,
103,14.0,1.0,4.0,mclaren,McLaren,British,coulthard,COU,David Coulthard,1971-03-27,British,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,4.0,7.0,2.0,44.0,,,,
103,21.0,15.0,5.0,sauber,Sauber,Swiss,fisichella,FIS,Giancarlo Fisichella,1973-01-14,Italian,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,5.0,5.0,4.0,44.0,,,,
103,22.0,6.0,6.0,ferrari,Ferrari,Italian,barrichello,BAR,Rubens Barrichello,1972-05-23,Brazilian,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,6.0,3.0,6.0,44.0,,,,
103,17.0,19.0,7.0,jaguar,Jaguar,British,webber,WEB,Mark Webber,1976-08-27,Australian,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,7.0,17.0,0.0,0.0,,,,
103,13.0,15.0,8.0,sauber,Sauber,Swiss,massa,MAS,Felipe Massa,1981-04-25,Brazilian,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,8.0,4.0,5.0,44.0,,,,
103,44.0,7.0,9.0,toyota,Toyota,Japanese,panis,\N,Olivier Panis,1966-09-02,French,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,9.0,8.0,1.0,44.0,,,,
103,8.0,1.0,10.0,mclaren,McLaren,British,raikkonen,RAI,Kimi Räikkönen,1979-10-17,Finnish,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,10.0,1.0,10.0,44.0,,,,
103,31.0,3.0,11.0,williams,Williams,British,montoya,MON,Juan Pablo Montoya,1975-09-20,Colombian,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,11.0,12.0,0.0,37.0,,,,
103,18.0,16.0,12.0,bar,BAR,British,button,BUT,Jenson Button,1980-01-19,British,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,12.0,14.0,0.0,29.0,,,,
103,32.0,19.0,13.0,jaguar,Jaguar,British,klien,KLI,Christian Klien,1983-02-07,Austrian,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,13.0,6.0,3.0,44.0,,,,
103,42.0,3.0,14.0,williams,Williams,British,pizzonia,PIZ,Antônio Pizzonia,1980-09-11,Brazilian,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,14.0,13.0,0.0,31.0,,,,
103,11.0,16.0,15.0,bar,BAR,British,sato,SAT,Takuma Sato,1977-01-28,Japanese,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,15.0,18.0,0.0,0.0,,,,
103,2.0,17.0,16.0,jordan,Jordan,Irish,heidfeld,HEI,Nick Heidfeld,1977-05-10,German,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,16.0,11.0,0.0,40.0,,,,
103,46.0,18.0,17.0,minardi,Minardi,Italian,bruni,\N,Gianmaria Bruni,1981-05-30,Italian,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,17.0,19.0,0.0,0.0,,,,
103,47.0,18.0,18.0,minardi,Minardi,Italian,baumgartner,\N,Zsolt Baumgartner,1981-01-01,Hungarian,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,18.0,15.0,0.0,28.0,,,,
103,45.0,17.0,19.0,jordan,Jordan,Irish,pantano,\N,Giorgio Pantano,1979-02-04,Italian,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,19.0,20.0,0.0,0.0,,,,
103,41.0,7.0,20.0,toyota,Toyota,Japanese,zonta,ZON,Ricardo Zonta,1976-03-23,Brazilian,14,13,Belgian Grand Prix,2004,spa,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,20.0,10.0,0.0,41.0,,,,
104,22.0,6.0,1.0,ferrari,Ferrari,Italian,barrichello,BAR,Rubens Barrichello,1972-05-23,Brazilian,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,1.0,1.0,10.0,53.0,,,,
104,31.0,3.0,2.0,williams,Williams,British,montoya,MON,Juan Pablo Montoya,1975-09-20,Colombian,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,2.0,5.0,4.0,53.0,,,,
104,30.0,6.0,3.0,ferrari,Ferrari,Italian,michael_schumacher,MSC,Michael Schumacher,1969-01-03,German,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,3.0,2.0,8.0,53.0,,,,
104,4.0,4.0,4.0,renault,Renault,French,alonso,ALO,Fernando Alonso,1981-07-29,Spanish,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,4.0,16.0,0.0,40.0,,,,
104,11.0,16.0,5.0,bar,BAR,British,sato,SAT,Takuma Sato,1977-01-28,Japanese,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,5.0,4.0,5.0,53.0,,,,
104,18.0,16.0,6.0,bar,BAR,British,button,BUT,Jenson Button,1980-01-19,British,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,6.0,3.0,6.0,53.0,,,,
104,8.0,1.0,7.0,mclaren,McLaren,British,raikkonen,RAI,Kimi Räikkönen,1979-10-17,Finnish,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,7.0,19.0,0.0,13.0,,,,
104,42.0,3.0,8.0,williams,Williams,British,pizzonia,PIZ,Antônio Pizzonia,1980-09-11,Brazilian,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,8.0,7.0,2.0,53.0,,,,
104,15.0,4.0,9.0,renault,Renault,French,trulli,TRU,Jarno Trulli,1974-07-13,Italian,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,9.0,10.0,0.0,53.0,,,,
104,14.0,1.0,10.0,mclaren,McLaren,British,coulthard,COU,David Coulthard,1971-03-27,British,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,10.0,6.0,3.0,53.0,,,,
104,41.0,7.0,11.0,toyota,Toyota,Japanese,zonta,ZON,Ricardo Zonta,1976-03-23,Brazilian,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,11.0,11.0,0.0,53.0,,,,
104,17.0,19.0,12.0,jaguar,Jaguar,British,webber,WEB,Mark Webber,1976-08-27,Australian,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,12.0,9.0,0.0,53.0,,,,
104,44.0,7.0,13.0,toyota,Toyota,Japanese,panis,\N,Olivier Panis,1966-09-02,French,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,13.0,20.0,0.0,0.0,,,,
104,32.0,19.0,14.0,jaguar,Jaguar,British,klien,KLI,Christian Klien,1983-02-07,Austrian,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,14.0,13.0,0.0,52.0,,,,
104,21.0,15.0,15.0,sauber,Sauber,Swiss,fisichella,FIS,Giancarlo Fisichella,1973-01-14,Italian,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,15.0,8.0,1.0,53.0,,,,
104,13.0,15.0,16.0,sauber,Sauber,Swiss,massa,MAS,Felipe Massa,1981-04-25,Brazilian,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,16.0,12.0,0.0,52.0,,,,
104,2.0,17.0,17.0,jordan,Jordan,Irish,heidfeld,HEI,Nick Heidfeld,1977-05-10,German,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,20.0,14.0,0.0,52.0,,,,
104,45.0,17.0,18.0,jordan,Jordan,Irish,pantano,\N,Giorgio Pantano,1979-02-04,Italian,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,17.0,17.0,0.0,33.0,,,,
104,47.0,18.0,19.0,minardi,Minardi,Italian,baumgartner,\N,Zsolt Baumgartner,1981-01-01,Hungarian,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,19.0,15.0,0.0,50.0,,,,
104,46.0,18.0,20.0,minardi,Minardi,Italian,bruni,\N,Gianmaria Bruni,1981-05-30,Italian,15,14,Italian Grand Prix,2004,monza,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,18.0,18.0,0.0,29.0,,,,
105,22.0,6.0,1.0,ferrari,Ferrari,Italian,barrichello,BAR,Rubens Barrichello,1972-05-23,Brazilian,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,1.0,1.0,10.0,56.0,,,,
105,8.0,1.0,2.0,mclaren,McLaren,British,raikkonen,RAI,Kimi Räikkönen,1979-10-17,Finnish,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,2.0,3.0,6.0,56.0,,,,
105,18.0,16.0,3.0,bar,BAR,British,button,BUT,Jenson Button,1980-01-19,British,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,3.0,2.0,8.0,56.0,,,,
105,13.0,15.0,4.0,sauber,Sauber,Swiss,massa,MAS,Felipe Massa,1981-04-25,Brazilian,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,4.0,8.0,1.0,56.0,,,,
105,23.0,3.0,5.0,williams,Williams,British,ralf_schumacher,SCH,Ralf Schumacher,1975-06-30,German,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,5.0,18.0,0.0,37.0,,,,
105,4.0,4.0,6.0,renault,Renault,French,alonso,ALO,Fernando Alonso,1981-07-29,Spanish,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,6.0,4.0,5.0,56.0,,,,
105,21.0,15.0,7.0,sauber,Sauber,Swiss,fisichella,FIS,Giancarlo Fisichella,1973-01-14,Italian,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,7.0,7.0,2.0,56.0,,,,
105,44.0,7.0,8.0,toyota,Toyota,Japanese,panis,\N,Olivier Panis,1966-09-02,French,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,8.0,14.0,0.0,55.0,,,,
105,11.0,16.0,9.0,bar,BAR,British,sato,SAT,Takuma Sato,1977-01-28,Japanese,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,18.0,6.0,3.0,56.0,,,,
105,14.0,1.0,10.0,mclaren,McLaren,British,coulthard,COU,David Coulthard,1971-03-27,British,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,9.0,9.0,0.0,56.0,,,,
105,31.0,3.0,11.0,williams,Williams,British,montoya,MON,Juan Pablo Montoya,1975-09-20,Colombian,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,10.0,5.0,4.0,56.0,,,,
105,17.0,19.0,12.0,jaguar,Jaguar,British,webber,WEB,Mark Webber,1976-08-27,Australian,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,11.0,10.0,0.0,55.0,,,,
105,35.0,4.0,13.0,renault,Renault,French,villeneuve,VIL,Jacques Villeneuve,1971-04-09,Canadian,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,12.0,11.0,0.0,55.0,,,,
105,41.0,7.0,14.0,toyota,Toyota,Japanese,zonta,ZON,Ricardo Zonta,1976-03-23,Brazilian,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,13.0,19.0,0.0,35.0,,,,
105,2.0,17.0,15.0,jordan,Jordan,Irish,heidfeld,HEI,Nick Heidfeld,1977-05-10,German,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,14.0,13.0,0.0,55.0,,,,
105,32.0,19.0,16.0,jaguar,Jaguar,British,klien,KLI,Christian Klien,1983-02-07,Austrian,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,15.0,20.0,0.0,11.0,,,,
105,10.0,17.0,17.0,jordan,Jordan,Irish,glock,GLO,Timo Glock,1982-03-18,German,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,16.0,15.0,0.0,55.0,,,,
105,47.0,18.0,18.0,minardi,Minardi,Italian,baumgartner,\N,Zsolt Baumgartner,1981-01-01,Hungarian,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,19.0,16.0,0.0,53.0,,,,
105,46.0,18.0,19.0,minardi,Minardi,Italian,bruni,\N,Gianmaria Bruni,1981-05-30,Italian,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,17.0,17.0,0.0,38.0,,,,
105,30.0,6.0,20.0,ferrari,Ferrari,Italian,michael_schumacher,MSC,Michael Schumacher,1969-01-03,German,16,17,Chinese Grand Prix,2004,shanghai,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,20.0,12.0,0.0,55.0,,,,
106,30.0,6.0,1.0,ferrari,Ferrari,Italian,michael_schumacher,MSC,Michael Schumacher,1969-01-03,German,17,22,Japanese Grand Prix,2004,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,1.0,1.0,10.0,53.0,,,,
106,23.0,3.0,2.0,williams,Williams,British,ralf_schumacher,SCH,Ralf Schumacher,1975-06-30,German,17,22,Japanese Grand Prix,2004,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,2.0,2.0,8.0,53.0,,,,
106,17.0,19.0,3.0,jaguar,Jaguar,British,webber,WEB,Mark Webber,1976-08-27,Australian,17,22,Japanese Grand Prix,2004,suzuka,Suzuka Circuit,Suzuka,Japan,34.8431,136.541,45,3.0,20.0,0.0,20.0,,,,
